SSPscen;region;technology;vehicleType;subsectorL3;subsectorL2;subsectorL1;sector;level;2020;2030;2040;2050;2100
SSP2;ECS;Liquids;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;1
SSP2;ECS;Liquids;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;1
SSP2;ECS;Liquids;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.457091737444107;0.0999999999857373
SSP2;ECS;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999997268052;0.100000000017084
SSP2;ECS;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999993133981;0.0999999997874876
SSP2;ECS;Liquids;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;0.230000000038938;0.230000000706277;0.2300000000377;0.229999999793547;0.229999999994145
SSP2;ECS;Liquids;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;1
SSP2;ECS;Liquids;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ECS;Liquids;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ECS;Liquids;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ECS;Liquids;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ECS;Liquids;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ECS;Walk_tmp_technology;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;FV;1;1;1;1;1
SSP2;ENC;;;;;Cycle;trn_pass;S1S;0.02499999999977;0.0349999999997827;0.045300000001838;0.0556000000019509;0.0999999999903688
SSP2;ENC;;;;;Domestic Aviation;trn_pass;S1S;5.9699999999361e-05;5.96999999995185e-05;5.48000000024046e-05;5.0000000001677e-05;4.99999999951648e-05
SSP2;ENC;;;;;Domestic Ship;trn_freight;S1S;0.0125000000005177;0.0125000000052578;0.0127547611792077;0.0124999999911534;0.0134681346450978
SSP2;ENC;;;;;Freight Rail;trn_freight;S1S;0.0293000000006585;0.0293000000184279;0.0279349294101225;0.0263999999787319;0.0428887591478196
SSP2;ENC;;;;;HSR;trn_pass;S1S;0.000124999999998761;0.000249999999998522;0.000192000000008059;0.0001330000000044;0.000199999999980719
SSP2;ENC;;;;;International Aviation;trn_aviation_intl;S1S;1;1;1;1;1
SSP2;ENC;;;;;International Ship;trn_shipping_intl;S1S;1;1;1;1;1
SSP2;ENC;;;;;Passenger Rail;trn_pass;S1S;0.00312999999996341;0.00312999999999108;0.00356000000014828;0.00400000000014001;0.00399999999961616
SSP2;ENC;;;;;Walk;trn_pass;S1S;1;1;1;1;1
SSP2;ENC;;;;;trn_freight_road;trn_freight;S1S;1;1;1;1;1
SSP2;ENC;;;;;trn_pass_road;trn_pass;S1S;0.0735999999992883;0.0735999999995987;0.0668000000028159;0.0600000000020701;0.0499999999952051
SSP2;ENC;;;;Bus;trn_pass_road;trn_pass;S2S1;0.204;0.153;0.148571428571429;0.145454545454545;0.1
SSP2;ENC;;;;Cycle_tmp_subsectorL2;Cycle;trn_pass;S2S1;1;1;1;1;1
SSP2;ENC;;;;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S2S1;1;1;1;1;1
SSP2;ENC;;;;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S2S1;1;1;1;1;1
SSP2;ENC;;;;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S2S1;1;1;1;1;1
SSP2;ENC;;;;HSR_tmp_subsectorL2;HSR;trn_pass;S2S1;1;1;1;1;1
SSP2;ENC;;;;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;S2S1;1;1;1;1;1
SSP2;ENC;;;;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;S2S1;1;1;1;1;1
SSP2;ENC;;;;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;S2S1;1;1;1;1;1
SSP2;ENC;;;;Walk_tmp_subsectorL2;Walk;trn_pass;S2S1;1;1;1;1;1
SSP2;ENC;;;;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;S2S1;1;1;1;1;1
SSP2;ENC;;;;trn_pass_road_LDV;trn_pass_road;trn_pass;S2S1;1;1;1;1;1
SSP2;ENC;;;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S3S2;1;1;1;1;1
SSP2;ENC;;;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S3S2;1;1;1;1;1
SSP2;ENC;;;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;S3S2;1;1;1;1;1
SSP2;ENC;;;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;S3S2;1;1;1;1;1
SSP2;ENC;;;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;;trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;S3S2;1;1;1;1;1
SSP2;ENC;;;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;S3S2;0.0599999999947742;0.0600000000145425;0.0600000000096165;0.0600000000080772;0.0599999999496436
SSP2;ENC;;;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;S3S2;1;1;1;1;1
SSP2;ENC;;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.395999999974096;0.395999999054917;0.396000000001024;0.39600000083356;0.356000000151014
SSP2;ENC;;Cycle_tmp_vehicletype;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;Domestic Ship_tmp_vehicletype;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;VS3;1;1;1;1;1
SSP2;ENC;;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;VS3;1;1;1;1;1
SSP2;ENC;;HSR_tmp_vehicletype;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;VS3;1;1;1;1;1
SSP2;ENC;;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;VS3;1;1;1;1;1
SSP2;ENC;;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.196000000043258;0.195999999716134;0.196000001357474;0.1960000001459;0.195999999929796
SSP2;ENC;;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;2.62000000118354e-07;2.61999999487423e-07;2.6200000070477e-07;2.61999998894604e-07;2.36000000138207e-07
SSP2;ENC;;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.157999999917336;0.158000000500089;0.157999999988051;0.158000000021478;0.158000000182638
SSP2;ENC;;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.0375000000463534;0.0375000000544707;0.0375000000419026;0.0374999999861701;0.0375000000217603
SSP2;ENC;;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.218000000291634;0.217999999257351;0.218000002914788;0.218000000109361;0.195999999641214
SSP2;ENC;;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1;1;1;1;1
SSP2;ENC;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.100000000437713;0.100000000078175;0.1;0.100000000154157;0.0999999998242844
SSP2;ENC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.359000001881904;0.359000000346688;0.359;0.359000000541975;0.358999999409571
SSP2;ENC;;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.437000002275137;0.437000000333791;0.436999999999999;0.437000000627108;0.436999999199622
SSP2;ENC;;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.495000002206653;0.495000000342688;0.495;0.495000000726006;0.494999999187634
SSP2;ENC;;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.00105000000228307;0.00104999999770269;0.00105000000450783;0.00105000000220508;0.00105000000041608
SSP2;ENC;;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;VS3;1;1;1;1;1
SSP2;ENC;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0;0.215999999862185;0.469000000481012;0.723000000155906;1
SSP2;ENC;BEV;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0167537296658433;0.0232804328433208;0.0414855348185319;0.097182304302537;1
SSP2;ENC;BEV;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0657652941395254;0.082434384589747;0.124088642837845;0.232162626162589;1
SSP2;ENC;BEV;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.016981761864548;0.0234403686819004;0.0413229100713339;0.0957478670916463;1
SSP2;ENC;BEV;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0100926936062012;0.015555875209803;0.0313032660830841;0.0823153109288278;1
SSP2;ENC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.249999999926403;0.735294122182985;1;1
SSP2;ENC;BEV;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.250000000474695;0.735294115102472;1;1
SSP2;ENC;BEV;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.249999999759151;0.735294118478884;1;1
SSP2;ENC;BEV;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00937052417204521;0.0140365897115482;0.0278483060615037;0.0721485810578328;1
SSP2;ENC;BEV;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.310000000049788;0.474000000140476;0.639000000974699;0.928999999895009
SSP2;ENC;BEV;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.123000000000236;0.233000000333056;0.343000006343724;0.900999998814323
SSP2;ENC;BEV;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.122999999955586;0.232999999532874;0.343000000125064;0.901000005484151
SSP2;ENC;BEV;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.122999999974643;0.233000000627292;0.343000000783897;0.901000003821129
SSP2;ENC;BEV;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.310000000404108;0.473999998790908;0.639000000257404;0.928999999126588
SSP2;ENC;BEV;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0281736643382646;0.0360153759178453;0.053763504357642;0.106271081558764;1
SSP2;ENC;Cycle_tmp_technology;Cycle_tmp_vehicletype;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;FV;1;1;1;1;1
SSP2;ENC;Electric;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Electric;HSR_tmp_vehicletype;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;FV;1;1;1;1;1
SSP2;ENC;Electric;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;1;1;1;1;1
SSP2;ENC;FCEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0;0.0112000000053635;0.0346000000096386;0.0580000000224417;0.101999999917537
SSP2;ENC;FCEV;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00452595028166811;0.00436051350396666;0.00470669847404755;0.005476616575962;0.00628785612780209
SSP2;ENC;FCEV;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0198394466082529;0.0183148230106891;0.0183740107620553;0.0205407897423912;0.0184523734723313
SSP2;ENC;FCEV;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00465255680141718;0.00450508592087896;0.00485572636369565;0.00549643156961647;0.00648813632893928
SSP2;ENC;FCEV;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00225317176665366;0.0023873548010363;0.00292145399289563;0.0038705534920925;0.00441169437830569
SSP2;ENC;FCEV;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.002225421366455;0.00234571124283587;0.00284312399432441;0.00342643921015341;0.0044267050459463
SSP2;ENC;FCEV;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0791000000091173;0.179999999973875;0.280000000313398;0.17299999984965
SSP2;ENC;FCEV;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0292000000025194;0.0678000004662023;0.106000000518555;0.118000000028349
SSP2;ENC;FCEV;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0291999999862748;0.0677999998565706;0.105999999958599;0.118000000092491
SSP2;ENC;FCEV;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0291999999974219;0.067800000094276;0.105999999857572;0.118000000101474
SSP2;ENC;FCEV;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0791000001395355;0.179999999581887;0.279999999941775;0.172999999069742
SSP2;ENC;FCEV;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00666017912228697;0.0060061269604341;0.00560227844407805;0.00619560363009398;0.00799909717682558
SSP2;ENC;Gases;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.0252999999983786;0.0391999999958869;0.0660999999842966;0.0929999999513383;0.101000000024636
SSP2;ENC;Gases;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000638322128929604;0.000710157675270306;0.00104121382088302;0.00157141453812234;0.00279052403666695
SSP2;ENC;Gases;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00364583704670353;0.00394993194164817;0.00519695787828645;0.00715103039599809;0.00922814259199939
SSP2;ENC;Gases;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000612803794251469;0.000684292717893911;0.000988607855039425;0.00147959070601801;0.00265428471631054
SSP2;ENC;Gases;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000323378048675182;0.000440583575940817;0.000763758159955693;0.00124917990354555;0.0018626617154339
SSP2;ENC;Gases;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000323641414738022;0.000391764799390637;0.000636693671884615;0.00101434056033162;0.00192502737970204
SSP2;ENC;Gases;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.02630000000128;0.0525999999844492;0.0790000000796998;0.184000000042311
SSP2;ENC;Gases;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0263000000030675;0.0526000002587573;0.0790000011865352;0.184000000247793
SSP2;ENC;Gases;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0262999999896567;0.0525999998738641;0.0789999999489954;0.183999999968943
SSP2;ENC;Gases;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0262999999911581;0.0526000000902635;0.0790000002583758;0.184000001093368
SSP2;ENC;Gases;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0263000000245276;0.052600000025873;0.0789999999306688;0.183999998281781
SSP2;ENC;Gases;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00115352462247887;0.00135004362990926;0.00182350234627798;0.00244629655094481;0.00415860847441616
SSP2;ENC;Hybrid electric;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0432185829157311;0.0537867767189022;0.0846112657944487;0.121670057994603;0.11956630656643
SSP2;ENC;Hybrid electric;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.131852497499608;0.150281575140978;0.204502791499172;0.264087423236907;0.215921510625377
SSP2;ENC;Hybrid electric;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0451338800005655;0.055570751257042;0.0860523992191913;0.122473625158905;0.123402624544742
SSP2;ENC;Hybrid electric;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0266992636301722;0.036660562108807;0.0650684320718843;0.102600111439122;0.0966178653609505
SSP2;ENC;Hybrid electric;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0267575728680143;0.0355948283680823;0.0615031464428739;0.0944801275804435;0.0979737784831398
SSP2;ENC;Hybrid electric;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0679532572797393;0.0748605172411188;0.0965439551732608;0.120720671882803;0.139036690560351
SSP2;ENC;Hydrogen;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;FV;0;8.32e-07;2.30999999999987e-05;4.53999999999585e-05;0.118999999991447
SSP2;ENC;Liquids;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1;1;1;1;0.542999999824493
SSP2;ENC;Liquids;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.50856771937063
SSP2;ENC;Liquids;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;FV;1;1;1;1;1
SSP2;ENC;Liquids;Domestic Ship_tmp_vehicletype;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Liquids;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;FV;0.134000000122657;0.134000000156109;0.134000000024609;0.133999999981751;0.13399999996023
SSP2;ENC;Liquids;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;FV;1;1;1;1;1
SSP2;ENC;Liquids;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;FV;1;1;1;1;1
SSP2;ENC;Liquids;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.497548385189316
SSP2;ENC;Liquids;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.527486847757899
SSP2;ENC;Liquids;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.401268416656392
SSP2;ENC;Liquids;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999996070224;0.100000000000238
SSP2;ENC;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999999780681;0.100000000001202
SSP2;ENC;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.700000000095434;0.0999999999501285
SSP2;ENC;Liquids;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;0.125999999799923;0.125999999990707;0.125999999914976;0.125999999581572;0.125999999969549
SSP2;ENC;Liquids;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.474831803677116
SSP2;ENC;Liquids;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Liquids;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Liquids;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Liquids;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Liquids;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;ENC;Liquids;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.721076045454575
SSP2;ENC;Walk_tmp_technology;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;FV;1;1;1;1;1
SSP2;ESC;;;;;Cycle;trn_pass;S1S;0.0193999999999404;0.0217999999996806;0.032800000000267;0.0437000000066511;0.164000000001975
SSP2;ESC;;;;;Domestic Aviation;trn_pass;S1S;0.000129000000000001;8.99999999984324e-05;8.50000000006319e-05;8.00000000122724e-05;7.00000000007689e-05
SSP2;ESC;;;;;Domestic Ship;trn_freight;S1S;0.0121000000004772;0.0120999999878131;0.0121000000042896;0.0120999999980469;0.0120999999996849
SSP2;ESC;;;;;Freight Rail;trn_freight;S1S;0.00409000000108098;0.00408999999951462;0.00389000000022661;0.00368000000001217;0.00613999999954945
